"","subject","demog_question","demog_response","country"
"1887","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","monolingual","Yes, I am multilingual","US"
"1888","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","chineselanguage","No","US"
"1889","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","vietnameselanguage","No","US"
"1890","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","objectiveses","One or more years of college, no degree","US"
"1891","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","subjectiveses","8","US"
"1892","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","age","20","US"
"1893","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","gender","Male","US"
"1894","939f9c7ad154a31cd62596681b9bfdd47daaa84430af2a50fba0348c95d3ca8b","ethnic","White","US"
"1895","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","country_born","Yes","US"
"1896","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","current_in","Yes","US"
"1897","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","state_grewup","California","US"
"1898","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","abroadexp","No","US"
"1899","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","overseaexpnum","Three to five experiences","US"
"1900","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","oversea_exp_regions",NA,"US"
"1901","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","firstlanguage","Yes","US"
"1902","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","monolingual","Yes, I am multilingual","US"
"1903","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","chineselanguage","Yes","US"
"1904","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","lang_sp_zh","5","US"
"1905","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","lang_ud_zh","7","US"
"1906","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","vietnameselanguage","No","US"
"1907","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","objectiveses","One or more years of college, no degree","US"
"1908","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","subjectiveses","3","US"
"1909","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","age","21","US"
"1910","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","gender","Female","US"
"1911","94a95ae023fec45b1d18347bf1a891ce72d66b7b53def455224bf0696aeda82a","ethnic","Asian","US"
"1912","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","country_born","No","US"
"1913","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","current_in","Yes","US"
"1914","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","state_grewup","California","US"
"1915","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","abroadexp","No","US"
"1916","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","overseaexpnum","Six or more experiences","US"
"1917","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","oversea_exp_regions",NA,"US"
"1918","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","firstlanguage","No","US"
"1919","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","monolingual","Yes, I am multilingual","US"
"1920","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","chineselanguage","No","US"
"1921","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","vietnameselanguage","No","US"
"1922","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","objectiveses","One or more years of college, no degree","US"
"1923","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","subjectiveses","4","US"
"1924","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","age","21","US"
"1925","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","gender","Female","US"
"1926","96775e4b9a0c81091ac1d87ab1cf3959e92a416b32c51fb9587deaf151f30f91","ethnic","Hispanic or Latino","US"
"1927","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","country_born","Yes","US"
"1928","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","current_in","Yes","US"
"1929","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","state_grewup","Connecticut","US"
"1930","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","abroadexp","No","US"
"1931","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","overseaexpnum","Six or more experiences","US"
"1932","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","oversea_exp_regions",NA,"US"
"1933","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","firstlanguage","Yes","US"
"1934","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","monolingual","No, just English","US"
"1935","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","chineselanguage","Yes","US"
"1936","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","lang_sp_zh","1","US"
"1937","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","lang_ud_zh","2","US"
"1938","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","vietnameselanguage","No","US"
"1939","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","objectiveses","At least some graduate school","US"
"1940","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","subjectiveses","7","US"
"1941","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","age","31","US"
"1942","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","gender","Female","US"
"1943","9933f35ec2f235ba224fea25c486ee332ff46054ac01d56c76a7de1b866bccd6","ethnic","Asian","US"
"1944","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","country_born","Yes","US"
"1945","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","current_in","Yes","US"
"1946","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","state_grewup","California","US"
"1947","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","abroadexp","No","US"
"1948","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","overseaexpnum","Six or more experiences","US"
"1949","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","oversea_exp_regions",NA,"US"
"1950","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","firstlanguage","Yes","US"
"1951","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","monolingual","Yes, I am multilingual","US"
"1952","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","chineselanguage","No","US"
"1953","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","vietnameselanguage","No","US"
"1954","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","objectiveses","Four-/Five-year college Bachelor's degree","US"
"1955","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","subjectiveses","9","US"
"1956","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","age","22","US"
"1957","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","gender","Female","US"
"1958","99e0707a1e38c8df56da7a5865f4fd8b44974c2288b8bf26d781b8ef31d97e8b","ethnic","White","US"
"1959","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","country_born","Yes","US"
"1960","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","current_in","Yes","US"
"1961","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","state_grewup","California","US"
"1962","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","abroadexp","No","US"
"1963","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","overseaexpnum","Six or more experiences","US"
"1964","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","oversea_exp_regions",NA,"US"
"1965","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","firstlanguage","Yes","US"
"1966","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","monolingual","Yes, I am multilingual","US"
"1967","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","chineselanguage","Yes","US"
"1968","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","lang_sp_zh","1","US"
"1969","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","lang_ud_zh","2","US"
"1970","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","vietnameselanguage","No","US"
"1971","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","objectiveses","Four-/Five-year college Bachelor's degree","US"
"1972","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","subjectiveses","4","US"
"1973","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","age","21","US"
"1974","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","gender","Female","US"
"1975","9d96fc0e5223bd68bc58f45f24ce40a5e61debe0190d639a69a0e49282c7d121","ethnic","Asian","US"
"1976","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","country_born","Yes","US"
"1977","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","current_in","Yes","US"
"1978","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","state_grewup","Florida","US"
"1979","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","abroadexp","Yes","US"
"1980","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","overseaexpnum","Six or more experiences","US"
"1981","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","oversea_exp_regions","c(""North America"", ""Europe"", ""Asia"")","US"
"1982","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","firstlanguage","Yes","US"
"1983","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","monolingual","Yes, I am multilingual","US"
"1984","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","chineselanguage","Yes","US"
"1985","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","lang_sp_zh","8","US"
"1986","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","lang_ud_zh","9","US"
"1987","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","vietnameselanguage","No","US"
"1988","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","objectiveses","One or more years of college, no degree","US"
"1989","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","subjectiveses","2","US"
"1990","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","age","39","US"
"1991","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","gender","Male","US"
"1992","9daa03377aed8a8674766a06da4abd7aa30b1cd7b9da3eb2910525c2b9a04753","ethnic","Hispanic or Latino","US"
"1993","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","country_born","Yes","US"
"1994","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","current_in","Yes","US"
"1995","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","state_grewup","Pennsylvania","US"
"1996","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","abroadexp","No","US"
"1997","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","overseaexpnum","Six or more experiences","US"
"1998","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","oversea_exp_regions",NA,"US"
"1999","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","firstlanguage","Yes","US"
"2000","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","monolingual","No, just English","US"
"2001","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","chineselanguage","Yes","US"
"2002","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","lang_sp_zh","5","US"
"2003","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","lang_ud_zh","6","US"
"2004","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","vietnameselanguage","No","US"
"2005","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","objectiveses","At least some graduate school","US"
"2006","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","subjectiveses","8","US"
"2007","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","age","22","US"
"2008","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","gender","Male","US"
"2009","9e6fef590eb0ff9334cdab940e4aa0f05c72632e5b9bc90611f523ad63a54bdb","ethnic","c(""White"", ""Asian"")","US"
"2010","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","country_born","Yes","US"
"2011","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","current_in","Yes","US"
"2012","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","state_grewup","Texas","US"
"2013","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","abroadexp","No","US"
"2014","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","overseaexpnum","No experiences","US"
"2015","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","oversea_exp_regions",NA,"US"
"2016","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","firstlanguage","Yes","US"
"2017","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","monolingual","Yes, I am multilingual","US"
"2018","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","chineselanguage","No","US"
"2019","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","vietnameselanguage","No","US"
"2020","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","objectiveses","One or more years of college, no degree","US"
"2021","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","subjectiveses","4","US"
"2022","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","age","19","US"
"2023","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","gender","Male","US"
"2024","a01d10b3ba8e988ed9e81e9a193df93438895a6f6f127f45e0438b8c2124f181","ethnic","Hispanic or Latino","US"
"2025","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","country_born","Yes","US"
"2026","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","current_in","Yes","US"
"2027","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","state_grewup","Montana","US"
"2028","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","abroadexp","No","US"
"2029","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","overseaexpnum","Two experiences","US"
"2030","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","oversea_exp_regions",NA,"US"
"2031","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","firstlanguage","Yes","US"
"2032","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","monolingual","No, just English","US"
"2033","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","chineselanguage","No","US"
"2034","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","vietnameselanguage","No","US"
"2035","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","objectiveses","Two-year college degree/vocational school","US"
"2036","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","subjectiveses","4","US"
"2037","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","age","23","US"
"2038","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","gender","Female","US"
"2039","a0e564741dbc712c74fdf08b1bfb8c08ad491e4186d9b5cc3671d720a4862e0b","ethnic","White","US"
"2040","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","country_born","Yes","US"
"2041","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","current_in","Yes","US"
"2042","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","state_grewup","Florida","US"
"2043","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","abroadexp","No","US"
"2044","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","overseaexpnum","Six or more experiences","US"
"2045","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","oversea_exp_regions",NA,"US"
"2046","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","firstlanguage","Yes","US"
"2047","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","monolingual","No, just English","US"
"2048","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","chineselanguage","Yes","US"
"2049","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","lang_sp_zh","5","US"
"2050","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","lang_ud_zh","7","US"
"2051","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","vietnameselanguage","No","US"
"2052","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","objectiveses","One or more years of college, no degree","US"
"2053","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","subjectiveses","6","US"
"2054","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","age","20","US"
"2055","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","gender","Female","US"
"2056","a471431bc058918193b2eb7b01df17c6d2421e7c149409b6e06f9d92449a4611","ethnic","c(""Asian"", ""White"")","US"
"2057","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","country_born","Yes","US"
"2058","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","current_in","Yes","US"
"2059","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","state_grewup","Colorado","US"
"2060","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","abroadexp","Yes","US"
"2061","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","overseaexpnum","Six or more experiences","US"
"2062","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","oversea_exp_regions","Asia","US"
"2063","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","firstlanguage","Yes","US"
"2064","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","monolingual","Yes, I am multilingual","US"
"2065","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","chineselanguage","No","US"
"2066","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","vietnameselanguage","No","US"
"2067","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","objectiveses","At least some graduate school","US"
"2068","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","subjectiveses","8","US"
"2069","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","age","28","US"
"2070","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","gender","Female","US"
"2071","a57a66530f068ed0346faccc8dd4a86d94086fdc30b062f030f50e9fdf3c6748","ethnic","Asian","US"
"2072","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","country_born","Yes","US"
"2073","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","current_in","Yes","US"
"2074","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","state_grewup","Illinois","US"
"2075","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","abroadexp","No","US"
"2076","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","overseaexpnum","Three to five experiences","US"
"2077","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","oversea_exp_regions",NA,"US"
"2078","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","firstlanguage","Yes","US"
"2079","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","monolingual","No, just English","US"
"2080","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","chineselanguage","No","US"
"2081","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","vietnameselanguage","No","US"
"2082","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","objectiveses","One or more years of college, no degree","US"
"2083","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","subjectiveses","9","US"
"2084","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","age","21","US"
"2085","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","gender","Male","US"
"2086","a5d9470b1a3a991e24aa0599c3f0a52bd62065760a62113edfc67c877be740f4","ethnic","White","US"
